sessionIx,blockIx,trialIx,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur,ITIDur
1,18,1814,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,18,1815,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1816,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1817,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1818,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1819,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,18,1820,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,18,1821,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1822,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,18,1823,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1824,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,18,1825,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1826,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1827,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,18,1828,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,18,1829,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1830,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1831,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1832,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1833,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,18,1834,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,18,1835,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1836,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1837,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,18,1838,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1839,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,18,1840,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1841,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1842,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,18,1843,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,18,1844,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,18,1845,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1846,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1847,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1848,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1849,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,18,1850,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1851,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,18,1852,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1853,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,18,1854,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1855,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,18,1856,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1857,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1858,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1859,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,18,1860,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,18,1861,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,18,1862,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,18,1863,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1864,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,18,1865,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1866,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,18,1867,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1868,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1869,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,18,1870,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1871,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,18,1872,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1873,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1874,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1875,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1876,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1877,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1878,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,18,1879,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,18,1880,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1881,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1882,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1883,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1884,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,18,1885,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1886,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1887,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1888,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,18,1889,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1890,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1891,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,18,1892,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,18,1893,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,18,1894,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1895,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,18,1896,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,18,1897,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,18,1898,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,18,1899,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,19,1900,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1901,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,19,1902,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1903,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1904,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
1,19,1905,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1906,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1907,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,19,1908,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1909,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1910,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
1,19,1911,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,19,1912,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1913,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
1,19,1914,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1915,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1916,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
1,19,1917,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
1,19,1918,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1919,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1920,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1921,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,19,1922,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1923,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
1,19,1924,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,19,1925,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,19,1926,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1927,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1928,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1929,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1930,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
1,19,1931,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1932,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1933,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1934,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1935,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1936,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,19,1937,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
1,19,1938,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
1,19,1939,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1940,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1941,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1942,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1943,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,19,1944,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1945,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1946,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,19,1947,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1948,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1949,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,19,1950,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,19,1951,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1952,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,19,1953,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1954,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
1,19,1955,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,19,1956,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
1,19,1957,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1958,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1959,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1960,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1961,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1962,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
1,19,1963,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
1,19,1964,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1965,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1966,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1967,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1968,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1969,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1970,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,19,1971,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1972,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1973,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,19,1974,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
1,19,1975,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
1,19,1976,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1977,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,19,1978,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1979,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1980,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1981,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1982,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
1,19,1983,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,19,1984,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1985,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,19,1986,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
1,19,1987,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1988,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1989,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
1,19,1990,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1991,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1992,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,19,1993,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
1,19,1994,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,19,1995,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1996,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,19,1997,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,19,1998,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
1,19,1999,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2000,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,20,2001,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2002,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,20,2003,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,20,2004,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2005,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,20,2006,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2007,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2008,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2009,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,20,2010,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2011,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,20,2012,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2013,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2014,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,20,2015,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2016,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2017,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2018,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,20,2019,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2020,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,20,2021,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,20,2022,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2023,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,20,2024,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,20,2025,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,20,2026,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2027,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2028,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2029,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2030,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2031,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,20,2032,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2033,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2034,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,20,2035,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2036,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2037,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2038,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2039,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,20,2040,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2041,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2042,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2043,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,20,2044,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2045,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2046,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2047,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,20,2048,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2049,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2050,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2051,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,20,2052,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2053,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,20,2054,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,20,2055,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,20,2056,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2057,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2058,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2059,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2060,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2061,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,20,2062,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2063,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2064,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2065,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
1,20,2066,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,20,2067,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,20,2068,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2069,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2070,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2071,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,20,2072,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2073,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2074,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2075,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2076,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2077,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
1,20,2078,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,20,2079,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
1,20,2080,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2081,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2082,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,20,2083,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2084,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,20,2085,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2086,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2087,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,20,2088,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
1,20,2089,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
1,20,2090,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
1,20,2091,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,20,2092,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2093,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2094,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2095,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,20,2096,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
1,20,2097,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
1,20,2098,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
1,20,2099,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
1,21,2100,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2101,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2102,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
1,21,2103,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,21,2104,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,21,2105,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,21,2106,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2107,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2108,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
1,21,2109,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
1,21,2110,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,21,2111,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2112,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2113,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,21,2114,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2115,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2116,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,21,2117,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2118,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,21,2119,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
1,21,2120,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2121,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,21,2122,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
1,21,2123,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
1,21,2124,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2125,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,21,2126,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2127,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
1,21,2128,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,21,2129,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2130,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2131,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2132,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2133,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,21,2134,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,21,2135,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2136,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2137,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
1,21,2138,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2139,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2140,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
1,21,2141,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2142,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2143,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2144,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2145,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2146,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2147,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2148,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2149,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2150,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2151,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
1,21,2152,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
1,21,2153,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2154,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2155,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2156,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
1,21,2157,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2158,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
1,21,2159,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
1,21,2160,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2161,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2162,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2163,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
1,21,2164,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2165,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
1,21,2166,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
1,21,2167,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
